ISIN,SEDOL,Security Name,Currency,Number of Shares,Percent of Fund,Trade Country Name,Local Price,Sector Classification,Industry Classification
US98585N1063,BD8ZJW2,Yext Inc.,USD,2186,0.002663,United States,5.93,Information Technology,Software
US17253J1060,BMZ8604,Cipher Mining Inc,USD,3070,0.002623,United States,4.16,Information Technology,Software
US0327241065,BDRW1L7,AnaptysBio Inc.,USD,599,0.002621,United States,21.3,Health Care,Biotechnology
US85208T1079,BNKCPP6,Sprinklr Inc. Class A,USD,1049,0.002618,United States,12.15,Information Technology,Software
US89377M1099,BK6TM04,TransMedics Group Inc.,USD,165,0.002616,United States,77.2,Health Care,Health Care Equipment & Supplies
US87615L1070,BJMYWL7,Target Hospitality Corp.,USD,1167,0.002615,United States,10.91,Consumer Discretionary,Hotels Restaurants & Leisure
US0396971071,BN89V40,Ardelyx Inc.,USD,1766,0.002597,United States,7.16,Health Care,Biotechnology
US85225A1079,BKPGJQ1,Squarespace Inc. Class A,USD,347,0.002594,United States,36.39,Information Technology,It Services
US68752L1008,BYWL5L4,OrthoPediatrics Corp.,USD,466,0.002574,United States,26.89,Health Care,Health Care Equipment & Supplies
US6075251024,B94Z434,Model N Inc.,USD,467,0.002573,United States,26.82,Information Technology,Software
US8808811074,BMDJ0C9,Terns Pharmaceuticals Inc.,USD,2256,0.002544,United States,5.49,Health Care,Pharmaceuticals
US70439P1084,BMBP1P9,Paymentus Holdings Inc Class A,USD,586,0.002473,United States,20.55,Financials,Financial Services
US92854T1007,BL6C9P4,Vivid Seats Inc. Class A,USD,2111,0.002463,United States,5.68,Communication Services,Entertainment
US92538J1060,BMX6DM1,Vertex Inc. Class A,USD,377,0.002462,United States,31.8,Information Technology,Software
US03945R1023,BMHVDS8,Archer Aviation Inc Class A,USD,2745,0.002424,United States,4.3,Industrials,Aerospace & Defense
US65345M1080,BMFPWT6,Nextdoor Holdings Inc. Class A,USD,5496,0.002404,United States,2.13,Communication Services,Interactive Media & Services
CA05156V1022,BFWLBZ7,Aurinia Pharmaceuticals Inc.,USD,2257,0.00236,United States,5.09,Health Care,Biotechnology
US03213A1043,BMV1Z44,Amplitude Inc Class A,USD,1095,0.002355,United States,10.47,Information Technology,Software
US92539P1012,BNKGXX2,Verve Therapeutics Inc.,USD,1312,0.002339,United States,8.68,Health Care,Biotechnology
US74346Y1038,B1YWQK0,PROS Holdings Inc.,USD,295,0.002284,United States,37.7,Information Technology,Software
US6932821050,2782425,PDF Solutions Inc.,USD,343,0.002273,United States,32.27,Information Technology,Semiconductors & Semiconductor Equipment
US29975E1091,BF5L3R0,Eventbrite Inc. Class A,USD,1930,0.002208,United States,5.57,Communication Services,Entertainment
US0144421072,BJ4LDC4,Alector Inc.,USD,1852,0.002191,United States,5.76,Health Care,Biotechnology
US68062P1066,BMZ4LN0,Olema Pharmaceuticals Inc.,USD,999,0.002157,United States,10.51,Health Care,Biotechnology
US82835W1080,BMCR7V2,ARS Pharmaceuticals Inc.,USD,1089,0.002132,United States,9.53,Health Care,Biotechnology
US38267D1090,BZ2YT30,Goosehead Insurance Inc. Class A,USD,171,0.002122,United States,60.43,Financials,Insurance
US2935941078,BNNTCT7,Enovix Corporation,USD,1312,0.002083,United States,7.73,Industrials,Electrical Equipment
US22658D1000,BMXDS27,Cricut Inc. Class A,USD,2084,0.00208,United States,4.86,Consumer Discretionary,Household Durables
US00650F1093,BJ5FZ74,Adaptive Biotechnologies Corp.,USD,3707,0.002079,United States,2.73,Health Care,Life Sciences Tools & Services
US34629L1035,BNHSZQ8,Forge Global Holdings Inc.,USD,5036,0.002058,United States,1.99,Financials,Capital Markets
US4532041096,BYYGJZ9,Impinj Inc.,USD,84,0.002029,United States,117.59,Information Technology,Semiconductors & Semiconductor Equipment
US9026851066,BPBLNG3,Udemy Inc.,USD,936,0.002015,United States,10.48,Consumer Discretionary,Diversified Consumer Services
US3789734080,B1GHPM8,Globalstar Inc.,USD,7339,0.002005,United States,1.33,Communication Services,Diversified Telecommunication Services
US5012701026,BKDV6G7,Kura Sushi USA Inc. Class A,USD,93,0.001984,United States,103.85,Consumer Discretionary,Hotels Restaurants & Leisure
US5588681057,BD59BS7,Madrigal Pharmaceuticals Inc.,USD,40,0.001984,United States,241.46,Health Care,Biotechnology
US1851231068,BNZJHY5,Clearwater Analytics Holdings Inc. Class A,USD,563,0.00198,United States,17.12,Information Technology,Software
US96145W1036,BN4Q5D2,Westrock Coffee Company,USD,954,0.001977,United States,10.09,Consumer Staples,Food Products
US76243J1051,BF2YWG4,Rhythm Pharmaceuticals Inc.,USD,239,0.001969,United States,40.1,Health Care,Biotechnology
US0381692070,BMCNFN8,Applied Digital Corporation,USD,2875,0.001931,United States,3.27,Information Technology,It Services
US12674W1099,BK5MWR1,Cabaletta Bio Inc.,USD,568,0.001879,United States,16.11,Health Care,Biotechnology
US6024961012,B1Z3TW5,MiMedx Group Inc.,USD,1273,0.001836,United States,7.02,Health Care,Biotechnology
US2546041011,BMGJZJ8,Disc Medicine Inc.,USD,301,0.001824,United States,29.5,Health Care,Biotechnology
US78349D1072,BMJ0GR3,RxSight Inc.,USD,169,0.001805,United States,52,Health Care,Health Care Equipment & Supplies
US03782L1017,BYPBTB9,Appian Corporation Class A,USD,232,0.001775,United States,37.25,Information Technology,Software
US04342Y1047,BLFDQC4,Asana Inc. Class A,USD,580,0.00177,United States,14.86,Information Technology,Software
US1263271058,BNLYJ93,CS Disco Inc.,USD,1037,0.001702,United States,7.99,Information Technology,Software
US08975P1084,BMDCDP2,BigCommerce Holdings Inc,USD,1220,0.001649,United States,6.58,Information Technology,It Services
US63942X1063,BMGMH68,Navitas Semiconductor Corporation,USD,1721,0.001598,United States,4.52,Information Technology,Semiconductors & Semiconductor Equipment
US61218C1036,BN6HHQ0,Montauk Renewables Inc.,USD,1763,0.001575,United States,4.35,Utilities,Independent Power And Renewable Electricity Producers
US30049H1023,BP48CK8,Evolv Technologies Holdings Inc.,USD,1467,0.00146,United States,4.845,Information Technology,Electronic Equipment Instruments & Components
US03676C1009,BJVNMJ3,Anterix Inc.,USD,216,0.001444,United States,32.55,Communication Services,Diversified Telecommunication Services
US45258J1025,BJRFSB7,Immunovant Inc,USD,226,0.001432,United States,30.84,Health Care,Biotechnology
US78397Q1094,BPW6T70,SES AI Corporation Class A,USD,4491,0.00143,United States,1.55,Industrials,Electrical Equipment
US29882P1066,BKVK9N4,European Wax Center Inc. Class A,USD,553,0.001391,United States,12.25,Consumer Discretionary,Diversified Consumer Services
US6820951043,B0FPH75,Omega Flex Inc.,USD,94,0.001369,United States,70.91,Industrials,Machinery
US92790C1045,BMDH2B6,Viridian Therapeutics Inc.,USD,406,0.001361,United States,16.32,Health Care,Biotechnology
US29384C1080,BP81RK8,Entrada Therapeutics Inc,USD,465,0.001321,United States,13.83,Health Care,Biotechnology
US7458481014,BL72R71,Pulmonx Corp.,USD,817,0.001319,United States,7.86,Health Care,Health Care Equipment & Supplies
US45827U1097,BP7L594,Intapp Inc.,USD,181,0.001186,United States,31.9,Information Technology,Software
US2575541055,BFZNZC5,Domo Inc. Class B,USD,614,0.001116,United States,8.85,Information Technology,Software
US0327973006,BYTYP72,Anavex Life Sciences Corp.,USD,1186,0.001091,United States,4.48,Health Care,Biotechnology
US19240Q2012,BLR6XK8,Cogent Biosciences Inc.,USD,725,0.001028,United States,6.9,Health Care,Biotechnology
US23282W6057,BBBSBJ5,Cytokinetics Incorporated,USD,72,0.001023,United States,69.18,Health Care,Biotechnology
US0477261046,BRF2GC3,Atlanta Braves Holdings Inc Class A,USD,112,0.000977,United States,42.49,Communication Services,Entertainment
US5352191093,BYMBW46,Lindblad Expeditions Holdings Inc.,USD,564,0.000958,United States,8.27,Consumer Discretionary,Hotels Restaurants & Leisure
US03237H1014,BPCK358,Amylyx Pharmaceuticals Inc.,USD,1581,0.000848,United States,2.61,Health Care,Pharmaceuticals
US5860011098,BP8K8R9,Soho House & Co Inc. Class A,USD,732,0.000827,United States,5.5,Consumer Discretionary,Hotels Restaurants & Leisure
US69913P1057,BPK4YF9,Paragon 28 Inc.,USD,349,0.000731,United States,10.2,Health Care,Health Care Equipment & Supplies
US75382E1091,BK5T6R0,RAPT Therapeutics Inc.,USD,426,0.000701,United States,8.01,Health Care,Biotechnology
US87583X1090,BP2P6L0,Tango Therapeutics Inc.,USD,446,0.0007,United States,7.64,Health Care,Biotechnology
US09058V1035,2100362,BioCryst Pharmaceuticals Inc.,USD,694,0.000656,United States,4.6,Health Care,Biotechnology
US30052C1071,BDRJH21,Evolus Inc.,USD,232,0.000639,United States,13.42,Health Care,Pharmaceuticals
US4158581094,BHNDW86,Harrow Inc.,USD,232,0.000627,United States,13.15,Health Care,Pharmaceuticals
US98422X1019,BP0TJN7,Xponential Fitness Inc. Class A,USD,208,0.000627,United States,14.67,Consumer Discretionary,Hotels Restaurants & Leisure
US81686C1045,BMFPJH3,SEMrush Holdings Inc. Class A,USD,207,0.000558,United States,13.12,Information Technology,Software
US00760J1088,2096977,Aehr Test Systems,USD,220,0.00052,United States,11.51,Information Technology,Semiconductors & Semiconductor Equipment
US5949603048,B7N96Q0,MicroVision Inc.,USD,1347,0.000457,United States,1.65,Information Technology,Electronic Equipment Instruments & Components
US56400P7069,BF081J4,MannKind Corporation,USD,436,0.000386,United States,4.31,Health Care,Biotechnology
US88322Q1085,B828K63,TG Therapeutics Inc.,USD,113,0.000336,United States,14.46,Health Care,Biotechnology
US5322751042,B01Y8Q2,Lightwave Logic Inc.,USD,363,0.000329,United States,4.41,Information Technology,Electronic Equipment Instruments & Components
US2928121043,BLB56Z7,Enfusion Inc. Class A,USD,149,0.000282,United States,9.2,Information Technology,Software
US80880W1062,BLKFRT9,Scilex Holding Company,USD,767,0.000241,United States,1.53,Health Care,Pharmaceuticals
US7613301099,BJFSR99,Revance Therapeutics Inc.,USD,174,0.000158,United States,4.41,Health Care,Pharmaceuticals
US46266A1097,BP4GNJ8,IRadimed Corp.,USD,16,0.000136,United States,41.24,Health Care,Health Care Equipment & Supplies
US8361001071,BLDBS68,SoundHound AI Inc Class A,USD,112,0.000121,United States,5.27,Information Technology,Software
US87151X1019,BPG82M8,Symbotic Inc. Class A,USD,13,0.000113,United States,42.29,Industrials,Machinery
Unassigned,Unassigned,SHS AKOUOS INC ORD SHS COMMON STOCK USD,USD,548,0.000089,United States,0.79,Unassigned,Unassigned
Unassigned,Unassigned,CONTRA MIRATI THERAPEU COMMON STOCK USD,USD,586,0.000084,United States,0.7,Unassigned,Unassigned
US6047491013,BJDX8Y8,Mirum Pharmaceuticals Inc.,USD,16,0.000083,United States,25.33,Health Care,Biotechnology
US25381B1017,B3F05P5,Digimarc Corporation,USD,16,0.000081,United States,24.74,Information Technology,Software
US5504241051,BNG96D6,Luminar Technologies Inc. Class A,USD,155,0.000064,United States,2.01,Consumer Discretionary,Automobile Components
US65345N1063,BNTCBL5,NextNav Inc.,USD,40,0.00006,United States,7.25,Information Technology,Software
Unassigned,Unassigned,CONTRA CHINOOK THERAPE COMMON STOCK USD,USD,742,0.000059,United States,0.39,Unassigned,Unassigned
US71722W1071,BJLKVS6,Phathom Pharmaceuticals Inc.,USD,8,0.000018,United States,10.8,Health Care,Pharmaceuticals
Unassigned,Unassigned,RADIUS HEALTH INC CVR COMMON STOCK USD,USD,1122,0.000018,United States,0.08,Unassigned,Unassigned
